Sp	Elements	Xtal	Position	Bg1	Bg2	Slope	Bias	Gain	Dtime	Blin	Wind	Mode																																													
11 / 7 . 	28.25982	19.28481	9.46418	43.44508	0.002336	0.008887	0.13507	0.279218	0.009148	0.056463						100.945	24.51258	14.476	3.572716	57.245	0.001825	0.006049	0.051832	0.100265	0.004026	0.0297						100	46.8632	41.25742	12.17563	0.004414	0.020365	0.174408	0.355312	0.01526	0.079003						100.945	-17651	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33936.02	12.15424	203	"Friday, February 11, 2022 6:25:45 PM"
11 / 8 . 	28.69679	19.32668	8.662805	43.54512	0.003423	0.009869	0.122915	0.287516	0.008082	0.041495						100.7047	24.83418	14.47396	3.262652	57.24445	0.002668	0.006702	0.047059	0.103006	0.003549	0.021776						99.99999	47.58784	41.34699	11.14466	0.006467	0.022615	0.158712	0.365871	0.013481	0.05806						100.7047	-17646	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33932.41	12.00852	204	"Friday, February 11, 2022 6:26:27 PM"
11 / 9 . 	28.98048	19.50894	8.281922	43.82433	0.003903	0.006841	0.115634	0.295182	0.009158	0.033262						101.0596	24.9301	14.52331	3.100598	57.26788	0.003025	0.004618	0.044007	0.105121	0.003997	0.017351						99.99999	48.05827	41.73691	10.65466	0.007375	0.015676	0.14931	0.375626	0.015275	0.04654						101.0597	-17641	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33928.79	11.98991	205	"Friday, February 11, 2022 6:27:10 PM"
11 / 10 . 	29.37424	19.37583	7.918345	43.82991	0.00492	0.008753	0.109995	0.288632	0.00681	0.042804						100.9602	25.24047	14.40803	2.961154	57.21088	0.003808	0.005902	0.041815	0.102674	0.002969	0.022304						99.99999	48.71125	41.45214	10.18692	0.009297	0.020056	0.14203	0.367291	0.011359	0.059892						100.9602	-17636	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33925.17	11.92302	206	"Friday, February 11, 2022 6:27:54 PM"
11 / 11 . 	29.34054	19.43329	7.750053	43.82531	0.004568	0.006055	0.113684	0.299505	0.007325	0.042146						100.8225	25.22466	14.45829	2.89973	57.23469	0.003538	0.004085	0.043239	0.106597	0.003195	0.021973						99.99999	48.65537	41.57508	9.970411	0.008632	0.013875	0.146793	0.381128	0.012219	0.058971						100.8225	-17631	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33921.55	11.88639	207	"Friday, February 11, 2022 6:28:37 PM"
11 / 12 . 	29.30709	19.46909	7.902388	43.89209	0.006369	0.009563	0.114984	0.30242	0.008815	0.032329						101.0451	25.15993	14.46426	2.952508	57.24011	0.004925	0.006442	0.043671	0.107481	0.00384	0.016831						100	48.59989	41.65166	10.16639	0.012034	0.021914	0.148471	0.384837	0.014705	0.045235						101.0452	-17626	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33917.93	11.9326	208	"Friday, February 11, 2022 6:29:19 PM"
11 / 13 . 	29.45122	19.33894	7.939009	43.85396	0.010845	0.009583	0.112519	0.297608	0.008649	0.039635						101.062	25.2848	14.3682	2.966322	57.19292	0.008387	0.006456	0.042737	0.105775	0.003768	0.020635						100	48.83891	41.37322	10.2135	0.020492	0.021959	0.145289	0.378713	0.014427	0.055458						101.062	-17621	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33914.31	11.93819	209	"Friday, February 11, 2022 6:30:03 PM"
11 / 14 . 	29.57677	19.51441	7.832053	44.1072	0.013532	0.009053	0.115754	0.297021	0.009451	0.035366						101.5106	25.25888	14.42222	2.910951	57.22031	0.01041	0.006067	0.043734	0.105011	0.004095	0.018315						100	49.0471	41.7486	10.0759	0.025568	0.020745	0.149466	0.377967	0.015764	0.049483						101.5106	-17616	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33910.69	11.97051	210	"Friday, February 11, 2022 6:30:46 PM"
11 / 15 . 	29.4576	19.37653	7.935659	43.88963	0.003423	0.00684	0.118382	0.305029	0.006986	0.032425						101.1325	25.27221	14.38585	2.962953	57.19856	0.002646	0.004605	0.044932	0.108336	0.003041	0.016869						100	48.84948	41.45364	10.20919	0.006468	0.015673	0.152859	0.388157	0.011652	0.045369						101.1325	-17611	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33907.08	11.94656	211	"Friday, February 11, 2022 6:31:28 PM"
11 / 16 . 	29.523	19.3421	7.942201	43.8995	0.004948	0.008106	0.11224	0.302291	0.008905	0.038551						101.1818	25.31602	14.35331	2.963955	57.18364	0.003822	0.005454	0.04258	0.107311	0.003874	0.020046						100	48.95794	41.37997	10.21761	0.009349	0.018574	0.144929	0.384673	0.014853	0.05394						101.1818	-17606	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33903.46	11.95182	212	"Friday, February 11, 2022 6:32:12 PM"
11 / 17 . 	29.51308	19.29103	7.810094	43.79573	0.00439	0.00727	0.115402	0.303474	0.006743	0.039956						100.8872	25.36597	14.34848	2.921386	57.18024	0.003399	0.004903	0.043881	0.10798	0.00294	0.020825						100	48.9415	41.27072	10.04766	0.008295	0.016659	0.149011	0.386178	0.011247	0.055907						100.8872	-17601	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33899.84	11.90156	213	"Friday, February 11, 2022 6:32:55 PM"
11 / 18 . 	29.4058	19.41023	7.640247	43.81121	0.003974	0.007429	0.116447	0.295086	0.008412	0.03994						100.7388	25.28614	14.4442	2.859254	57.22846	0.003078	0.005013	0.0443	0.105046	0.00367	0.020827						99.99998	48.76359	41.52573	9.829147	0.007509	0.017024	0.150361	0.375504	0.014032	0.055885						100.7388	-17596	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33896.23	11.8607	214	"Friday, February 11, 2022 6:33:39 PM"
11 / 19 . 	29.49037	19.46416	7.897048	44.00359	0.004389	0.007763	0.114497	0.299004	0.008101	0.04139						101.3303	25.24223	14.41772	2.941765	57.21537	0.003384	0.005214	0.043357	0.105952	0.003518	0.021484						99.99999	48.90384	41.64112	10.15952	0.008292	0.017788	0.147843	0.380491	0.013512	0.057913						101.3303	-17591	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33892.61	11.96149	215	"Friday, February 11, 2022 6:34:23 PM"
11 / 20 . 	29.68229	19.36649	7.71198	43.96314	0.004596	0.009022	0.116978	0.291158	0.006836	0.036316						101.1888	25.41505	14.35019	2.873791	57.18201	0.003545	0.006062	0.044312	0.103206	0.00297	0.018856						100	49.22209	41.43215	9.921432	0.008684	0.020674	0.151046	0.370506	0.011403	0.050813						101.1888	-17586	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33888.99	11.91683	216	"Friday, February 11, 2022 6:35:06 PM"
11 / 21 . 	29.42015	19.28306	7.895526	43.74673	0.00456	0.006737	0.113949	0.30163	0.006731	0.035601						100.8147	25.31687	14.36	2.956936	57.18576	0.003535	0.004549	0.043381	0.107454	0.002939	0.018578						100	48.78739	41.25367	10.15756	0.008617	0.015437	0.147135	0.383832	0.011228	0.049813						100.8147	-17581	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33885.38	11.90577	217	"Friday, February 11, 2022 6:35:49 PM"
11 / 22 . 	29.47778	19.43481	7.813669	43.93464	0.003799	0.006163	0.114039	0.301229	0.00797	0.038615						101.1327	25.27078	14.41842	2.915243	57.21478	0.002934	0.004146	0.043251	0.106906	0.003467	0.020074						100	48.88294	41.57832	10.05225	0.007178	0.014122	0.147251	0.383321	0.013294	0.05403						101.1327	-17569.8	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33877.27	11.92828	218	"Friday, February 11, 2022 6:36:33 PM"
11 / 23 . 	29.55843	19.34088	7.778565	43.86809	0.004092	0.006812	0.113677	0.299845	0.007175	0.031964						101.0095	25.36632	14.36368	2.905169	57.18763	0.003164	0.004587	0.043159	0.106526	0.003124	0.016635						99.99999	49.0167	41.37737	10.00709	0.007733	0.015609	0.146783	0.38156	0.011968	0.044725						101.0095	-17558.6	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33869.15	11.90851	219	"Friday, February 11, 2022 6:37:16 PM"
11 / 24 . 	29.48599	19.34949	8.028246	43.90606	0.004124	0.00724	0.113526	0.301338	0.007608	0.039689						101.2433	25.2809	14.35687	2.995665	57.18454	0.003185	0.004871	0.043062	0.106958	0.00331	0.020635						99.99999	48.89656	41.39579	10.32831	0.007791	0.016589	0.146589	0.38346	0.012691	0.055532						101.2433	-17547.3	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33861.05	11.97106	220	"Friday, February 11, 2022 6:38:00 PM"
11 / 25 . 	29.51299	19.2303	7.759289	43.7125	0.003553	0.007784	0.117348	0.301064	0.006369	0.042478						100.6937	25.40965	14.32797	2.907388	57.17001	0.002756	0.005259	0.044697	0.107307	0.002782	0.022178						100	48.94135	41.14079	9.982294	0.006714	0.017836	0.151524	0.383111	0.010624	0.059436						100.6937	-17536.1	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33852.94	11.87338	221	"Friday, February 11, 2022 6:38:43 PM"
11 / 26 . 	29.70456	19.31028	7.888092	43.9665	0.003006	0.008797	0.116603	0.304416	0.005035	0.040578						101.3478	25.42089	14.3011	2.937889	57.15665	0.002317	0.005908	0.044147	0.10785	0.002186	0.021059						100	49.25901	41.3119	10.148	0.005679	0.020158	0.150563	0.387377	0.008398	0.056777						101.3479	-17524.9	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33844.83	11.96153	222	"Friday, February 11, 2022 6:39:27 PM"
11 / 27 . 	29.73989	19.34937	7.856255	44.02576	0.004129	0.00855	0.119345	0.293524	0.009034	0.039053						101.4449	25.41981	14.31243	2.922431	57.16327	0.003179	0.005734	0.04513	0.103863	0.003918	0.020242						99.99998	49.31761	41.39553	10.10704	0.007802	0.019591	0.154103	0.373517	0.01507	0.054643						101.4449	-17513.7	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33836.73	11.96603	223	"Friday, February 11, 2022 6:40:11 PM"
11 / 28 . 	29.74941	19.23316	7.820805	43.88636	0.004473	0.007004	0.114579	0.302205	0.008553	0.03388						101.1605	25.49791	14.26561	2.917249	57.13906	0.003454	0.00471	0.043447	0.107229	0.00372	0.017609						99.99998	49.3334	41.14692	10.06143	0.008452	0.016049	0.147949	0.384563	0.014268	0.047404						101.1604	-17502.5	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33828.63	11.93044	224	"Friday, February 11, 2022 6:40:54 PM"
11 / 29 . 	29.59922	19.2182	7.737624	43.74714	0.004884	0.006003	0.117176	0.304498	0.007032	0.036614						100.7784	25.45826	14.30457	2.896356	57.1578	0.003784	0.004051	0.044587	0.108422	0.003069	0.019097						100	49.08433	41.11491	9.954422	0.009229	0.013754	0.151302	0.387482	0.01173	0.05123						100.7784	-17491.2	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33820.52	11.87897	225	"Friday, February 11, 2022 6:41:36 PM"
11 / 30 . 	29.74854	19.26716	7.929473	43.95141	0.003349	0.004815	0.10753	0.306888	0.007066	0.037243						101.3635	25.45963	14.26979	2.953429	57.1395	0.002582	0.003234	0.040714	0.10873	0.003069	0.019328						100	49.33196	41.21966	10.20123	0.006327	0.011033	0.138847	0.390522	0.011787	0.05211						101.3635	-17480	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33812.43	11.96797	226	"Friday, February 11, 2022 6:42:19 PM"
12 / 1 . 				1.889401	0.573694	0.021595	0.229769	0.065016	0.280865	2.702772						5.763111				54.01139	9.725074	0.318894	1.912923	0.506506	2.68189	30.84333						100				1.083991	0.049484	0.296686	0.082734	0.468498	3.781719						5.763111	-17681	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33957.75	0.906963	227	"Friday, February 11, 2022 6:43:06 PM"
12 / 2 . 				0.199786	0.01134	0.005195	0.213193	0.088086	0.028507	0.195018						0.741123				52.20945	1.757331	0.701252	16.22568	6.273316	2.488357	20.34461						100				0.021427	0.011903	0.275282	0.112091	0.047551	0.272869						0.741123	-17676	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33954.13	0.141473	228	"Friday, February 11, 2022 6:47:01 PM"
12 / 3 . 				0.189119	0.010075	0.004186	0.196618	0.111686	0.023601	0.17857						0.713855				51.93812	1.640823	0.593878	15.72604	8.358994	2.164998	19.57716						100				0.019037	0.009592	0.25388	0.142123	0.039367	0.249855						0.713855	-17671	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33950.51	0.1384	229	"Friday, February 11, 2022 6:50:27 PM"
12 / 4 . 				0.180678	0.010137	0.005472	0.177112	0.136631	0.020935	0.15479						0.685754				52.05094	1.731684	0.814341	14.85992	10.72704	2.014528	17.80155						100				0.019153	0.012539	0.228693	0.173867	0.03492	0.216582						0.685754	-17666	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33946.89	0.134691	230	"Friday, February 11, 2022 6:53:54 PM"
12 / 5 . 				0.177173	0.010309	0.009843	0.158791	0.186906	0.015664	0.11935						0.678035				52.35144	1.806328	1.502445	13.66481	15.05083	1.546042	14.07811						100				0.019479	0.022555	0.205037	0.237842	0.026129	0.166994						0.678035	-17661	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33943.27	0.136338	231	"Friday, February 11, 2022 6:57:18 PM"
12 / 6 . 				0.145578	0.004016	0.0054	0.132268	0.237392	0.00824	0.065909						0.598802				51.43575	0.841396	0.985541	13.61036	22.85825	0.972493	9.296213						100				0.007588	0.012373	0.170789	0.302087	0.013745	0.09222						0.598802	-17656	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33939.65	0.12751	232	"Friday, February 11, 2022 7:00:44 PM"
12 / 7 . 				0.143533	0.002521	0.007821	0.115682	0.264682	0.008099	0.049991						0.592328				51.71376	0.538532	1.45569	12.1385	25.98871	0.97472	7.190084						99.99999				0.004763	0.017922	0.149372	0.336814	0.01351	0.069947						0.592328	-17651	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33936.02	0.127795	233	"Friday, February 11, 2022 7:04:10 PM"
12 / 8 . 				0.138714	0.003735	0.008744	0.103717	0.2733	0.007107	0.036735						0.572051				51.91945	0.828976	1.690545	11.30591	27.87773	0.888584	5.488803						100				0.007057	0.020035	0.133923	0.347781	0.011855	0.051399						0.572051	-17646	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33932.41	0.124258	234	"Friday, February 11, 2022 7:07:37 PM"
12 / 9 . 				0.133395	0.004307	0.006085	0.096459	0.28084	0.008009	0.029379						0.558473				51.67882	0.9894	1.217657	10.88324	29.65084	1.036445	4.543606						100				0.008138	0.013942	0.124551	0.357376	0.01336	0.041107						0.558473	-17641	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33928.79	0.122532	235	"Friday, February 11, 2022 7:11:03 PM"
12 / 10 . 				0.135825	0.005381	0.007767	0.092317	0.275129	0.005995	0.03792						0.560334				51.83489	1.217816	1.531122	10.26051	28.61449	0.764171	5.777						100				0.010168	0.017797	0.119203	0.350109	0.009999	0.053058						0.560334	-17636	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33925.17	0.121749	236	"Friday, February 11, 2022 7:14:31 PM"
12 / 11 . 				0.135947	0.005023	0.005375	0.095001	0.285144	0.006427	0.037244						0.57016				51.47687	1.127784	1.051311	10.47656	29.42488	0.812868	5.629739						100				0.00949	0.012316	0.122669	0.362853	0.01072	0.052112						0.57016	-17631	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33921.55	0.124788	237	"Friday, February 11, 2022 7:17:57 PM"
12 / 12 . 				0.140327	0.00701	0.008519	0.095942	0.288294	0.007719	0.028619						0.57643				52.08942	1.543028	1.633457	10.37194	29.16413	0.957147	4.240873						100				0.013245	0.01952	0.123883	0.366861	0.012877	0.040044						0.57643	-17626	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33917.93	0.125545	238	"Friday, February 11, 2022 7:21:24 PM"
12 / 13 . 				0.145691	0.011847	0.008532	0.094673	0.284084	0.007623	0.035197						0.587647				52.27292	2.520552	1.581331	9.892707	27.77769	0.913565	5.041233						100				0.022384	0.019551	0.122245	0.361504	0.012715	0.049247						0.587647	-17621	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33914.31	0.126403	239	"Friday, February 11, 2022 7:24:51 PM"
12 / 14 . 				0.14725	0.014805	0.00807	0.097387	0.283317	0.008312	0.031394						0.590535				52.38707	3.12336	1.483099	10.09059	27.46935	0.987815	4.458709						100				0.027973	0.018492	0.12575	0.360528	0.013865	0.043927						0.590535	-17616	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33910.69	0.126698	240	"Friday, February 11, 2022 7:28:19 PM"
12 / 15 . 				0.134428	0.003781	0.006089	0.09829	0.290181	0.006093	0.028618						0.567479				51.50857	0.859103	1.205197	10.96837	30.30149	0.7798	4.377466						100				0.007144	0.013952	0.126915	0.369262	0.010163	0.040043						0.567479	-17611	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33907.08	0.125046	241	"Friday, February 11, 2022 7:31:46 PM"
12 / 16 . 				0.138828	0.005431	0.007207	0.093781	0.288183	0.007817	0.034113						0.575359				51.83047	1.202383	1.38997	10.19691	29.32129	0.974798	5.084185						100				0.010262	0.016515	0.121093	0.36672	0.013039	0.047731						0.575359	-17606	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33903.46	0.125572	242	"Friday, February 11, 2022 7:35:13 PM"
12 / 17 . 				0.137502	0.004823	0.006461	0.096311	0.28903	0.00591	0.035326						0.575363				51.57742	1.072829	1.251932	10.52143	29.54613	0.74053	5.289735						100				0.009113	0.014805	0.124361	0.367798	0.009859	0.049428						0.575363	-17601	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33899.84	0.125968	243	"Friday, February 11, 2022 7:38:39 PM"
12 / 18 . 				0.136234	0.004358	0.006587	0.097454	0.280575	0.007371	0.035273						0.567854				51.68015	0.980445	1.290689	10.76671	29.00633	0.934046	5.341632						100				0.008235	0.015093	0.125836	0.357039	0.012296	0.049354						0.567854	-17596	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33896.23	0.124054	244	"Friday, February 11, 2022 7:42:07 PM"
12 / 19 . 				0.138054	0.004813	0.00689	0.09585	0.284731	0.007113	0.036605						0.574056				51.71208	1.069014	1.333142	10.4563	29.0659	0.889954	5.473605						100				0.009094	0.015787	0.123765	0.362328	0.011865	0.051218						0.574056	-17591	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33892.61	0.125277	245	"Friday, February 11, 2022 7:45:33 PM"
12 / 20 . 				0.135608	0.005034	0.008011	0.097845	0.276944	0.005984	0.032106						0.561533				51.85439	1.141538	1.582422	10.8964	28.86003	0.764369	4.900849						99.99999				0.009512	0.018357	0.126341	0.352418	0.009982	0.044922						0.561533	-17586	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33888.99	0.122448	246	"Friday, February 11, 2022 7:49:01 PM"
12 / 21 . 				0.134627	0.005027	0.005997	0.094817	0.287322	0.005889	0.031464						0.565143				51.55167	1.141423	1.186267	10.57405	29.98363	0.753241	4.809721						100				0.009498	0.013742	0.122431	0.365624	0.009823	0.044025						0.565143	-17581	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33885.38	0.124066	247	"Friday, February 11, 2022 7:52:27 PM"
12 / 22 . 				0.134887	0.004183	0.005475	0.095054	0.286719	0.006978	0.034099						0.567396				51.49137	0.946919	1.079665	10.56773	29.82824	0.889783	5.196296						100				0.007904	0.012546	0.122738	0.364858	0.01164	0.047711						0.567396	-17569.8	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33877.27	0.124556	248	"Friday, February 11, 2022 7:55:54 PM"
12 / 23 . 				0.132581	0.004518	0.006067	0.094357	0.285467	0.006262	0.028224						0.557476				51.58191	1.042438	1.219226	10.69146	30.26767	0.813769	4.383523						99.99999				0.008537	0.013901	0.121838	0.363264	0.010445	0.039491						0.557476	-17558.6	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33869.15	0.122646	249	"Friday, February 11, 2022 7:59:20 PM"
12 / 24 . 				0.136661	0.00453	0.006435	0.094802	0.287099	0.006675	0.035099						0.5713				51.61626	1.014682	1.255398	10.42808	29.55142	0.842093	5.292061						100				0.00856	0.014744	0.122412	0.36534	0.011134	0.04911						0.5713	-17547.3	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33861.05	0.125063	250	"Friday, February 11, 2022 8:02:47 PM"
12 / 25 . 				0.137768	0.003893	0.006905	0.098152	0.286508	0.005587	0.037549						0.576361				51.56662	0.863986	1.335181	10.69958	29.22559	0.698484	5.610551						99.99999				0.007355	0.015823	0.126738	0.364588	0.009319	0.052538						0.576361	-17536.1	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33852.94	0.126062	251	"Friday, February 11, 2022 8:06:13 PM"
12 / 26 . 				0.137662	0.003298	0.007816	0.097284	0.289977	0.004413	0.035892						0.576343				51.5944	0.732932	1.513225	10.61878	29.6181	0.552504	5.370056						100				0.006231	0.01791	0.125617	0.369003	0.007362	0.05022						0.576343	-17524.9	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33844.83	0.126278	252	"Friday, February 11, 2022 8:09:40 PM"
12 / 27 . 				0.138052	0.004511	0.007579	0.100115	0.278979	0.007919	0.034507						0.571663				51.85081	1.004671	1.470498	10.95111	28.55556	0.99353	5.173829						100				0.008523	0.017367	0.129272	0.355008	0.01321	0.048282						0.571663	-17513.7	7957	930	 	 	WHT01_Slab_host_contact_olivine_Profile_2_	33836.73	0.124554	253	"Friday, February 11, 2022 8:13:07 PM"
